search_string,room_name,day,start,end,subject,AV
100 Leicester Street,PAR-100 Leicester Street-107,Wednesday,12:00,13:00,EDUC10057,False
100 Leicester Street,PAR-100 Leicester Street-105,Wednesday,12:00,13:00,EDUC10057,False
100 Leicester Street,PAR-100 Leicester Street-107,Wednesday,13:00,14:00,EDUC10057,False
100 Leicester Street,PAR-100 Leicester Street-105,Thursday,11:00,12:00,EDUC10057,False
Kwong Lee Dow,PAR-Kwong Lee Dow-419,Thursday,12:00,13:00,EDUC10057,True
100 Leicester Street,PAR-100 Leicester Street-105,Thursday,12:00,13:00,EDUC10057,False
100 Leicester Street,PAR-100 Leicester Street-109,Friday,10:00,11:00,EDUC10057,False
100 Leicester Street,PAR-100 Leicester Street-108,Friday,10:00,11:00,EDUC10057,True
Kwong Lee Dow,PAR-Kwong Lee Dow-508 (Mac Lab)PAR-Kwong Lee Dow-503 (Music Studio 1)PAR-Kwong Lee Dow-504 (Music Studio 2),Thursday,15:15,17:15,EDUC10058,True
100 Leicester Street,PAR-100 Leicester Street-108,Monday,16:15,18:15,EDUC10060,False
Kwong Lee Dow,PAR-Kwong Lee Dow-417,Monday,15:15,17:15,EDUC20064,True
Peter Hall,PAR-Peter Hall-213,Tuesday,08:00,10:00,EDUC20064,True
Kwong Lee Dow,PAR-Kwong Lee Dow-417,Thursday,11:00,13:00,EDUC20073,False
Kwong Lee Dow,PAR-Kwong Lee Dow-510 (Visual Arts Studio 2)PAR-Kwong Lee Dow-511 (Visual Arts Studio 1),Tuesday,09:00,12:00,EDUC20077,False
Kwong Lee Dow,PAR-Kwong Lee Dow-510 (Visual Arts Studio 2)PAR-Kwong Lee Dow-511 (Visual Arts Studio 1),Wednesday,14:15,17:15,EDUC20077,True
Kwong Lee Dow,PAR-Kwong Lee Dow-510 (Visual Arts Studio 2)PAR-Kwong Lee Dow-511 (Visual Arts Studio 1),Thursday,14:15,17:15,EDUC20077,False
Kwong Lee Dow,PAR-Kwong Lee Dow-503 (Music Studio 1)PAR-Kwong Lee Dow-504 (Music Studio 2),Wednesday,10:00,13:00,EDUC20085,True
100 Leicester Street,PAR-100 Leicester Street-915 (Frank Tate Meeting Room),Thursday,16:15,18:15,EDUC90001,False
Departmentally Organised Venue,X-Departmentally Organised Venue,Tuesday,09:30,16:00,EDUC90002,False
Kwong Lee Dow,PAR-Kwong Lee Dow-420,Wednesday,18:15,20:15,EDUC90057,True
Kwong Lee Dow,PAR-Kwong Lee Dow-419,Wednesday,18:15,20:15,EDUC90057,False
100 Leicester Street,PAR-100 Leicester Street-109,Tuesday,13:15,15:15,EDUC90222,False
100 Leicester Street,PAR-100 Leicester Street-105,Monday,14:15,16:15,EDUC90223,False
Kwong Lee Dow,PAR-Kwong Lee Dow-409,Monday,14:15,16:15,EDUC90223,False
Kwong Lee Dow,PAR-Kwong Lee Dow-416,Monday,14:15,16:15,EDUC90223,True
Kwong Lee Dow,PAR-Kwong Lee Dow-421 (Science Seminar Room),Monday,14:15,16:15,EDUC90223,True
Kwong Lee Dow,PAR-Kwong Lee Dow-416,Monday,17:15,20:15,EDUC90869,False
100 Leicester Street,PAR-100 Leicester Street-105,Saturday,09:00,12:00,EDUC90872,False
Kwong Lee Dow,PAR-Kwong Lee Dow-416,Tuesday,15:15,17:15,EDUC90893,False
100 Leicester Street,PAR-100 Leicester Street-109,Wednesday,15:15,17:15,EDUC90893,True
100 Leicester Street,PAR-100 Leicester Street-108,Monday,18:15,20:15,EDUC90929,False
100 Leicester Street,PAR-100 Leicester Street-106,Monday,18:15,20:15,EDUC90929,True
100 Leicester Street,PAR-100 Leicester Street-107,Monday,18:15,20:15,EDUC90929,False
Kwong Lee Dow,PAR-Kwong Lee Dow-421 (Science Seminar Room),Wednesday,18:15,20:15,EDUC90989,False
Kwong Lee Dow,PAR-Kwong Lee Dow-416,Wednesday,18:15,20:15,EDUC90989,True
Kwong Lee Dow,PAR-Kwong Lee Dow-417,Wednesday,18:15,20:15,EDUC90989,False
Online.,X-Online.,Wednesday,19:15,21:15,EDUC90989,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Monday,16:15,19:15,ELEN30010,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Tuesday,09:00,12:00,ELEN30010,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Tuesday,14:15,17:15,ELEN30010,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Tuesday,17:15,20:15,ELEN30010,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Wednesday,18:15,21:15,ELEN30010,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Thursday,17:15,20:15,ELEN30010,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Friday,08:00,11:00,ELEN30010,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Friday,12:00,15:00,ELEN30010,True
Old Metallurgy,PAR-Old Metallurgy-141 (Masters EDS Room 8),Monday,11:00,13:00,ELEN30014,False
Old Metallurgy,PAR-Old Metallurgy-141 (Masters EDS Room 8),Wednesday,09:00,11:00,ELEN30014,True
Old Metallurgy,PAR-Old Metallurgy-141 (Masters EDS Room 8),Wednesday,15:15,17:15,ELEN30014,True
Old Metallurgy,PAR-Old Metallurgy-141 (Masters EDS Room 8),Thursday,09:00,11:00,ELEN30014,True
Old Metallurgy,PAR-Old Metallurgy-141 (Masters EDS Room 8),Friday,11:00,13:00,ELEN30014,False
Old Metallurgy,PAR-Old Metallurgy-138 (Masters EDS Room 7),Monday,11:00,13:00,ELEN90051,True
Old Metallurgy,PAR-Old Metallurgy-138 (Masters EDS Room 7),Monday,13:00,15:00,ELEN90051,True
Old Metallurgy,PAR-Old Metallurgy-138 (Masters EDS Room 7),Wednesday,15:15,17:15,ELEN90051,False
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Monday,14:15,16:15,ELEN90052,False
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Monday,16:15,18:15,ELEN90052,False
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Tuesday,10:00,12:00,ELEN90052,True
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Wednesday,14:15,16:15,ELEN90052,False
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Monday,08:00,11:00,ELEN90059,False
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Monday,11:00,14:00,ELEN90059,True
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Tuesday,08:00,11:00,ELEN90059,False
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Tuesday,11:00,14:00,ELEN90059,True
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Wednesday,11:00,14:00,ELEN90059,False
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Wednesday,17:15,20:15,ELEN90059,True
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Thursday,08:00,11:00,ELEN90059,False
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Thursday,14:15,17:15,ELEN90059,False
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Friday,08:00,11:00,ELEN90059,False
Old Metallurgy,PAR-Old Metallurgy-133 (EDS 12),Friday,14:15,17:15,ELEN90059,False
Engineering B,PAR-Engineering B-102,Tuesday,16:15,18:15,ELEN90060,False
Engineering B,PAR-Engineering B-102,Wednesday,13:00,15:00,ELEN90060,True
Elec. Engineering,PAR-Elec. Engineering-106 (Brown Room),Thursday,17:15,18:15,ELEN90069,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Monday,09:00,11:00,ELEN90074,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Monday,12:00,14:00,ELEN90074,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Monday,14:15,16:15,ELEN90074,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Wednesday,11:00,13:00,ELEN90074,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Wednesday,13:00,15:00,ELEN90074,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Wednesday,16:15,18:15,ELEN90074,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Thursday,11:00,13:00,ELEN90074,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Thursday,13:00,15:00,ELEN90074,True
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Thursday,15:15,17:15,ELEN90074,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Friday,15:15,17:15,ELEN90074,False
Old Metallurgy,PAR-Old Metallurgy-132 (EDS 11),Friday,17:15,19:15,ELEN90074,True
Babel,PAR-Babel-119,Tuesday,10:00,12:00,ELEN90084,True
Doug McDonell,PAR-Doug McDonell-402,Tuesday,14:15,16:15,ELEN90084,False
207,PAR-207-221 Bouverie St-B113,Wednesday,12:00,14:00,ELEN90088,False
207,PAR-207-221 Bouverie St-B132,Wednesday,18:15,20:15,ELEN90088,True
207,PAR-207-221 Bouverie St-B113,Thursday,16:15,18:15,ELEN90088,True
207,PAR-207-221 Bouverie St-B114,Thursday,18:15,20:15,ELEN90088,True
207,PAR-207-221 Bouverie St-B113,Thursday,18:15,20:15,ELEN90088,False
207,PAR-207-221 Bouverie St-B116,Friday,10:00,12:00,ELEN90088,True
Old Engineering,PAR-Old Engineering-EDS3,Tuesday,16:15,18:15,ENEN90030,True
Alice Hoy,PAR-Alice Hoy-222,Wednesday,17:15,19:15,ENEN90030,False
207,PAR-207-221 Bouverie St-B113,Wednesday,15:15,17:15,ENEN90031,True
Engineering B,PAR-Engineering B-102,Thursday,11:00,13:00,ENEN90031,False
Engineering B,PAR-Engineering B-102,Thursday,13:00,15:00,ENEN90031,False
Alice Hoy,PAR-Alice Hoy-222,Friday,09:00,11:00,ENEN90031,False
Engineering D,PAR-Engineering D-B06A (Undergrad Wet Lab 1 - Tables),Monday,13:00,15:00,ENEN90034,True
Engineering D,PAR-Engineering D-B06A (Undergrad Wet Lab 1 - Tables),Monday,15:15,17:15,ENEN90034,True
Engineering D,PAR-Engineering D-B06A (Undergrad Wet Lab 1 - Tables),Tuesday,10:00,12:00,ENEN90034,False
Engineering D,PAR-Engineering D-B06A (Undergrad Wet Lab 1 - Tables),Tuesday,14:15,16:15,ENEN90034,False
Engineering D,PAR-Engineering D-B06A (Undergrad Wet Lab 1 - Tables),Wednesday,14:15,16:15,ENEN90034,False
Elec. Engineering,PAR-Elec. Engineering-121,Thursday,12:00,14:00,ENEN90034,False
Elec. Engineering,PAR-Elec. Engineering-121,Friday,12:00,14:00,ENEN90034,False
John Medley,PAR-John Medley-WG03,Tuesday,15:15,16:15,ENGL10002,False
200 Berkeley St,PAR-200 Berkeley St-217,Tuesday,16:15,17:15,ENGL10002,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Tuesday,17:15,18:15,ENGL10002,True
Redmond Barry,PAR-Redmond Barry-718,Wednesday,09:00,10:00,ENGL10002,True
David Caro,PAR-David Caro-Podium 210,Wednesday,10:00,11:00,ENGL10002,True
Arts West North Wing,PAR-Arts West North Wing-356,Wednesday,17:15,18:15,ENGL10002,False
Old Arts,PAR-Old Arts-227 (Cecil Scutt Room),Thursday,09:00,10:00,ENGL10002,True
Alan Gilbert,PAR-Alan Gilbert-124,Thursday,12:00,13:00,ENGL10002,True
200 Berkeley St,PAR-200 Berkeley St-217,Thursday,16:15,17:15,ENGL10002,False
Alice Hoy,PAR-Alice Hoy-332,Thursday,17:15,18:15,ENGL10002,True
Redmond Barry,PAR-Redmond Barry-1120 (Oscar Oeser Room),Friday,09:00,10:00,ENGL10002,False
Old Arts,PAR-Old Arts-209 (Room 2),Friday,13:15,14:15,ENGL10002,False
Engineering B,PAR-Engineering B-313,Friday,14:15,15:15,ENGL10002,True
Arts West North Wing,PAR-Arts West North Wing-354,Friday,15:15,16:15,ENGL10002,False
Arts West North Wing,PAR-Arts West North Wing-361,Tuesday,16:15,18:15,ENGL10004,True
Old Arts,PAR-Old Arts-224 (South Theatre),Tuesday,09:00,10:30,ENGL10005,False
David Caro,PAR-David Caro-Podium 205,Tuesday,15:45,17:15,ENGL20022,False
David Caro,PAR-David Caro-Podium 207,Tuesday,17:15,18:45,ENGL20022,True
200 Berkeley St,PAR-200 Berkeley St-151,Wednesday,14:15,15:45,ENGL20022,True
Old Quad,PAR-Old Quad-G17 (Cussonia Court Room 1),Thursday,12:00,13:30,ENGL20022,True
David Caro,PAR-David Caro-Podium 205,Friday,11:00,12:30,ENGL20022,False
Old Quad,PAR-Old Quad-G10,Monday,16:15,17:45,ENGL20023,True
John Medley,PAR-John Medley-WG03,Tuesday,09:00,10:30,ENGL20023,False
Arts West North Wing,PAR-Arts West North Wing-455,Tuesday,10:30,12:00,ENGL20023,True
Old Quad,PAR-Old Quad-G10,Wednesday,15:15,16:45,ENGL20023,False
David Caro,PAR-David Caro-Podium 205,Wednesday,16:45,18:15,ENGL20023,False
780 Elizabeth St,PAR-780 Elizabeth St-110,Friday,13:15,14:45,ENGL20023,False
780 Elizabeth St,PAR-780 Elizabeth St-110,Friday,14:45,16:15,ENGL20023,False
Arts West North Wing,PAR-Arts West North Wing-262 (Media Lab),Wednesday,10:00,11:30,ENGL20030,True
Arts West North Wing,PAR-Arts West North Wing-262 (Media Lab),Wednesday,11:30,13:00,ENGL20030,False
Arts West North Wing,PAR-Arts West North Wing-262 (Media Lab),Friday,13:00,14:30,ENGL20030,True
Arts West North Wing,PAR-Arts West North Wing-353 (Interactive Cinema Space),Monday,14:15,16:15,ENGL20031,True
Medical,PAR-Medical-W312 (ESJ King Theatre),Tuesday,10:00,12:00,ENGL20031,True
Arts West North Wing,PAR-Arts West North Wing-555,Tuesday,17:15,18:15,ENGL20031,True
Arts West North Wing,PAR-Arts West North Wing-355,Wednesday,09:00,10:00,ENGL20031,False
Alice Hoy,PAR-Alice Hoy-225,Wednesday,15:15,16:15,ENGL20031,True
Alan Gilbert,PAR-Alan Gilbert-101,Wednesday,17:15,18:15,ENGL20031,True
Old Arts,PAR-Old Arts-205,Thursday,12:00,13:00,ENGL20031,True
David Caro,PAR-David Caro-Podium 210,Wednesday,15:15,16:15,ENGL30013,True
David Caro,PAR-David Caro-Podium 208,Wednesday,16:15,17:15,ENGL30013,True
David Caro,PAR-David Caro-Podium 208,Friday,09:00,10:00,ENGL30013,False
David Caro,PAR-David Caro-Podium 208,Friday,10:00,11:00,ENGL30013,True
Arts West North Wing,PAR-Arts West North Wing-156 (Lectorial Room I),Wednesday,10:00,11:30,ENGL30046,True
Arts West North Wing,PAR-Arts West North Wing-253,Friday,10:00,11:30,ENGL30046,False
Engineering B,PAR-Engineering B-313,Friday,12:00,13:30,ENGL30046,False
Old Arts,PAR-Old Arts-156,Wednesday,10:30,12:00,ENGL30047,False
Arts West North Wing,PAR-Arts West North Wing-561,Friday,15:30,17:00,ENGL30047,True
757 Swanston St,PAR-757 Swanston St-304,Monday,13:15,14:45,ENGL30048,False
757 Swanston St,PAR-757 Swanston St-304,Monday,14:45,16:15,ENGL30048,True
757 Swanston St,PAR-757 Swanston St-304,Tuesday,17:15,18:45,ENGL30048,False
757 Swanston St,PAR-757 Swanston St-304,Wednesday,11:30,13:00,ENGL30048,True
Arts West North Wing,PAR-Arts West North Wing-561,Tuesday,10:00,12:00,ENGL40007,True
Old Arts,PAR-Old Arts-209 (Room 2),Wednesday,11:00,13:00,ENGL40015,False
Chemistry,PAR-Chemistry-158,Monday,09:00,11:00,ENGL40020,False
Babel,PAR-Babel-119,Wednesday,09:00,11:00,ENGL90002,False
Engineering D,PAR-Engineering D-207 (Design Office),Tuesday,16:15,17:15,ENGM90007,False
Lecture Capture,X-Lecture Capture-Online Viewing,Tuesday,17:00,18:00,ENGM90007,True
Engineering D,PAR-Engineering D-207 (Design Office),Wednesday,09:00,10:00,ENGM90007,False
Engineering D,PAR-Engineering D-207 (Design Office),Wednesday,10:00,11:00,ENGM90007,True
Engineering D,PAR-Engineering D-207 (Design Office),Wednesday,11:00,12:00,ENGM90007,True
Engineering D,PAR-Engineering D-207 (Design Office),Wednesday,12:00,13:00,ENGM90007,True
Engineering D,PAR-Engineering D-207 (Design Office),Wednesday,14:15,15:15,ENGM90007,False
Engineering D,PAR-Engineering D-207 (Design Office),Wednesday,15:15,16:15,ENGM90007,False
Engineering D,PAR-Engineering D-207 (Design Office),Wednesday,16:15,17:15,ENGM90007,False
Engineering D,PAR-Engineering D-207 (Design Office),Thursday,16:15,17:15,ENGM90007,True
FBE,PAR-FBE-206,Monday,09:00,10:00,ENGM90011,False
FBE,PAR-FBE-206,Monday,10:00,11:00,ENGM90011,False
FBE,PAR-FBE-206,Monday,11:00,12:00,ENGM90011,False
John Medley,PAR-John Medley-EG62,Wednesday,08:00,09:00,ENGM90011,True
Old Metallurgy,PAR-Old Metallurgy-202 (Room 2),Wednesday,15:15,16:15,ENGM90011,False
Engineering C,PAR-Engineering C-428 (Collaborative Learning Space),Thursday,11:00,12:00,ENGM90011,True
Engineering C,PAR-Engineering C-428 (Collaborative Learning Space),Thursday,13:00,14:00,ENGM90011,True
Old Arts,PAR-Old Arts-254,Thursday,15:15,16:15,ENGM90011,False
Alice Hoy,PAR-Alice Hoy-333,Friday,08:00,09:00,ENGM90011,False
Engineering C,PAR-Engineering C-428 (Collaborative Learning Space),Wednesday,18:15,20:15,ENGM90015,False
Engineering C,PAR-Engineering C-428 (Collaborative Learning Space),Thursday,09:00,11:00,ENGM90015,True
Old Metallurgy,PAR-Old Metallurgy-210 (Masters EDS Room 10)PAR-Old Metallurgy-209 (Masters EDS Room 9),Wednesday,09:00,11:00,ENGR90024,True
Old Engineering,PAR-Old Engineering-107 (A1 Theatre),Monday,17:15,18:15,ENGR90028,False
Doug McDonell,PAR-Doug McDonell-402,Monday,14:15,17:15,ENST10002,True
Gavin Gibson,DOO-Gavin Gibson-G01 (B Classroom),Friday,11:00,12:00,ENST10004,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Monday,09:00,10:30,ENST20001,True
McCoy,PAR-McCoy-218 (Gregory Room),Monday,09:00,10:30,ENST20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Monday,10:30,12:00,ENST20001,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Monday,13:00,14:30,ENST20001,False
Alice Hoy,PAR-Alice Hoy-225,Monday,15:15,16:45,ENST20001,True
Alan Gilbert,PAR-Alan Gilbert-G18,Tuesday,09:00,10:30,ENST20001,True
Alan Gilbert,PAR-Alan Gilbert-G20,Tuesday,10:30,12:00,ENST20001,True
John Medley,PAR-John Medley-EG62,Tuesday,12:00,13:30,ENST20001,True
Alan Gilbert,PAR-Alan Gilbert-G20,Tuesday,14:15,15:45,ENST20001,True
John Medley,PAR-John Medley-EG63,Wednesday,09:00,10:30,ENST20001,True
Alan Gilbert,PAR-Alan Gilbert-G18,Wednesday,11:30,13:00,ENST20001,True
Alan Gilbert,PAR-Alan Gilbert-G18,Wednesday,13:00,14:30,ENST20001,False
Alan Gilbert,PAR-Alan Gilbert-G18,Wednesday,14:30,16:00,ENST20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Wednesday,16:15,17:45,ENST20001,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-115,Thursday,09:00,10:30,ENST20001,True
Old Arts,PAR-Old Arts-227 (Cecil Scutt Room),Monday,12:00,14:00,ENST90032,False
Old Metallurgy,PAR-Old Metallurgy-103 (Room 1),Monday,16:15,18:15,ENST90032,True
Redmond Barry,PAR-Redmond Barry-719,Tuesday,12:45,14:45,ENST90032,False
John Medley,PAR-John Medley-WG05,Wednesday,13:00,15:00,ENST90032,True
Old Arts,PAR-Old Arts-254,Wednesday,17:30,19:30,ENST90032,True
Off Site,X-Off Site,,Monday,09:00,17:00,ENST90043
Off SiteD,X-Off SiteD,Monday,09:00,17:00,ENST90044,False
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Monday,11:00,13:00,ENST90045,True
Old Arts,PAR-Old Arts-152,Monday,15:15,17:15,ENVS10001,True
Alan Gilbert,PAR-Alan Gilbert-G03,Monday,15:15,17:15,ENVS10001,False
Alan Gilbert,PAR-Alan Gilbert-G18,Monday,15:15,17:15,ENVS10001,False
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Wednesday,09:00,11:00,ENVS10001,True
Old Arts,PAR-Old Arts-254,Wednesday,09:00,11:00,ENVS10001,False
Babel,PAR-Babel-217,Wednesday,09:00,11:00,ENVS10001,False
Old Arts,PAR-Old Arts-152,Wednesday,09:00,11:00,ENVS10001,True
Old Arts,PAR-Old Arts-254,Wednesday,11:00,13:00,ENVS10001,True
Babel,PAR-Babel-217,Wednesday,11:00,13:00,ENVS10001,False
Old Arts,PAR-Old Arts-152,Wednesday,11:00,13:00,ENVS10001,False
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Wednesday,11:00,13:00,ENVS10001,True
To Be Advised;,X-To Be Advised;,Wednesday,14:15,16:15,ENVS10001,False
100 Leicester Street,PAR-100 Leicester Street-108,Wednesday,14:15,16:15,ENVS10001,True
100 Leicester Street,PAR-100 Leicester Street-109,Wednesday,14:15,16:15,ENVS10001,False
Babel,PAR-Babel-217,Wednesday,14:15,16:15,ENVS10001,False
John Medley,PAR-John Medley-EG63,Wednesday,14:15,16:15,ENVS10001,False
Old Arts,PAR-Old Arts-152,Wednesday,14:15,16:15,ENVS10001,False
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Wednesday,14:15,16:15,ENVS10001,True
Old Arts,PAR-Old Arts-152,Thursday,11:00,13:00,ENVS10001,True
John Medley,PAR-John Medley-EG62,Thursday,11:00,13:00,ENVS10001,False
John Medley,PAR-John Medley-EG63,Thursday,11:00,13:00,ENVS10001,True
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Thursday,11:00,13:00,ENVS10001,False
John Medley,PAR-John Medley-EG63,Thursday,14:15,16:15,ENVS10001,True
John Medley,PAR-John Medley-EG62,Thursday,14:15,16:15,ENVS10001,False
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Thursday,14:15,16:15,ENVS10001,True
780 Elizabeth St,PAR-780 Elizabeth St-102 (Classroom),Thursday,15:15,17:15,ENVS10001,False
Babel,PAR-Babel-320,Friday,09:00,11:00,ENVS10001,True
Babel,PAR-Babel-320,Friday,11:00,13:00,ENVS10001,False
Babel,PAR-Babel-320,Friday,13:00,15:00,ENVS10001,False
Old Metallurgy,PAR-Old Metallurgy-210 (Masters EDS Room 10),Thursday,09:00,12:00,ENVS10006,False
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Thursday,09:00,12:00,ENVS10006,False
Old Metallurgy,PAR-Old Metallurgy-210 (Masters EDS Room 10),Thursday,12:00,15:00,ENVS10006,True
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Thursday,12:00,15:00,ENVS10006,True
Old Metallurgy,PAR-Old Metallurgy-210 (Masters EDS Room 10),Friday,11:00,14:00,ENVS10006,False
Old Metallurgy,PAR-Old Metallurgy-209 (Masters EDS Room 9),Friday,11:00,14:00,ENVS10006,True
Off SiteE,X-Off SiteE,Saturday,09:00,17:00,ERTH30001,True
Babel,PAR-Babel-G04,Wednesday,09:00,11:00,EURO20003,True
Old Arts,PAR-Old Arts-204,Wednesday,12:30,14:30,EURO20003,False
Old Arts,PAR-Old Arts-204,Thursday,12:00,14:00,EURO20003,True
Babel,PAR-Babel-G04,Wednesday,09:00,11:00,EURO30002,True
Old Arts,PAR-Old Arts-204,Wednesday,12:30,14:30,EURO30002,True
Old Arts,PAR-Old Arts-204,Thursday,12:00,14:00,EURO30002,True
McCoy,PAR-McCoy-209 (Skeats Lab),Monday,14:15,16:15,EVSC10001,False
McCoy,PAR-McCoy-209 (Skeats Lab),Wednesday,12:00,14:00,EVSC10001,True
McCoy,PAR-McCoy-209 (Skeats Lab),Wednesday,14:15,16:15,EVSC10001,True
Alan Gilbert,PAR-Alan Gilbert-102,Tuesday,11:00,12:00,EVSC20006,True
John Medley,PAR-John Medley-WG03,Tuesday,12:00,13:00,EVSC20006,False
Old Arts,PAR-Old Arts-254,Tuesday,13:00,14:00,EVSC20006,False
Peter Hall,PAR-Peter Hall-213,Friday,10:00,11:00,EVSC20006,False
Alan Gilbert,PAR-Alan Gilbert-111,Monday,09:00,11:00,EVSC20007,True
Alan Gilbert,PAR-Alan Gilbert-111,Tuesday,12:00,14:00,EVSC20007,False
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Wednesday,10:00,12:00,EVSC20007,True
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Friday,15:00,17:00,EVSC20007,False
Alan Gilbert,PAR-Alan Gilbert-111,Monday,11:00,14:00,EVSC30003,False
Alan Gilbert,PAR-Alan Gilbert-111,Monday,11:00,14:00,EVSC30003,True
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Thursday,11:00,14:00,EVSC30003,False
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Thursday,11:00,14:00,EVSC30003,False
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Thursday,14:15,17:15,EVSC30003,True
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Thursday,14:15,17:15,EVSC30003,False
Alan Gilbert,PAR-Alan Gilbert-111,Wednesday,09:00,11:00,EVSC30006,False
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Thursday,09:00,11:00,EVSC30006,True
To Be Advised;,X-To Be Advised;,Friday,08:00,13:00,EVSC30006,True
The Spot,PAR-The Spot-2018,Tuesday,12:00,14:00,EVSC90015,True
Arts West North Wing,PAR-Arts West North Wing-455,Tuesday,12:00,14:00,EVSC90015,False
Doug McDonell,PAR-Doug McDonell-402,Tuesday,12:00,14:00,EVSC90015,True
